9040	9113	4720	9301	12322	11225	
9038	12109	6181	8912	10377	10530	
9119	14080	6310	7865	6885	11465	
9066	13042	5047	7469	5465	12250	
9461	9018	4358	6498	6507	12870	
9674	6397	5103	7418	8671	12550	
9871	5987	7043	5950	11418	12294	
9928	8296	9541	6383	13298	11541	
9619	11821	11207	6158	12648	10655	
8748	13251	10705	5962	10009	9459	
8829	11834	9226	6355	7342	8988	
8393	9212	7427	7237	5842	9477	
8654	7143	5950	7296	6404	9317	
8849	8871	6292	8038	8296	9746	
8554	11608	7454	8298	10519	9225	
9356	15313	7861	8803	12378	8944	
10142	15146	6353	9003	12275	8357	
10519	12011	4069	9895	10461	10299	
11320	8394	3142	10472	8003	10605	
12376	7040	2991	11360	6257	12736	
12829	8659	4428	12208	5969	13288	
12798	12040	5789	12825	7675	13660	
12203	13487	7588	12809	10286	12282	
12079	13128	7874	12739	12215	10801	
12476	9228	7721	12605	12849	10435	
12493	5642	7319	13396	11468	9355	
11201	6546	7098	13418	9040	9913	
11339	9568	7528	13523	6492	10844	
10740	12358	8766	14201	6062	11433	
10088	14405	9149	12898	6558	11522	
10237	12242	8267	12870	9817	10193	
9893	10016	7587	11963	12467	9709	
9782	7396	6405	12480	13130	9224	
9598	8605	5427	12404	11431	10020	
8636	11626	3950	12639	8624	12287	
8904	14103	4524	12532	5851	12986	
8143	13937	5458	11536	5504	13578	
7913	11223	5734	11128	6535	13470	
7838	8087	6132	9870	9362	12015	
7330	6698	6527	9501	12315	9800	
7480	7990	5802	9598	12643	9260	
7217	11589	5866	9465	11743	9041	
8705	12909	6715	8653	9484	9163	
8921	11705	7743	7236	6382	9272	
9179	8756	9107	6848	5924	9647	
10119	6442	9530	6616	7025	9214	
10559	7018	8720	6114	9024	8638	
11052	10579	7474	6201	11386	8776	
10738	13780	5744	6731	13118	9812	
11312	14473	4621	6725	12098	10783	
11525	11945	5271	6351	9453	12314	
11490	9232	6865	5849	7352	12735	
11459	7541	7597	5906	6368	13032	
11265	9119	6902	6208	6430	11770	
11469	12196	5012	7822	9021	11336	
11561	14845	3899	7883	11016	10071	
11888	13867	4231	9249	12845	10932	
12608	9990	5946	9621	12487	12079	
12746	7086	7980	9754	10141	11205	
12886	6361	9907	10232	7754	11020	
12493	8682	9325	11159	6132	10141	
12132	12255	8014	12329	6304	8684	
11801	13249	6938	12676	7445	7988	
11417	12025	5964	13514	10743	9429	
10411	9160	7057	13661	12471	10366	
9865	6773	8300	13274	13087	12636	
8965	7430	8562	12702	10702	13132	
7933	10680	7215	12829	8453	13129	
7798	14497	4323	13631	6066	12569	
6404	15538	2741	13551	6236	10707	
7265	12177	2865	14032	8059	9387	
6748	9306	4326	12899	10383	9378	
7001	6996	6470	12524	12847	10038	
6738	9225	7474	11809	12892	10085	
7443	11899	7717	11576	10946	10929	
7400	13902	6550	11181	8160	10183	
8178	12982	6512	10784	5804	8882	
8543	9151	6602	11544	5683	8865	
8989	6202	8148	10203	7416	7670	
9309	6099	9589	9623	9923	8923	
9905	8839	10712	9018	12025	10042	
11346	12513	9530	9414	12568	12192	
11259	13952	8034	8690	11202	12692	
11927	12208	6089	8800	8739	12831	
12575	8687	4617	8944	6768	12864	
13339	7909	4765	7884	5977	12418	
14073	8817	5440	7097	7083	11008	
13693	12521	5408	6826	9454	11609	
13451	14867	5569	6238	11734	11125	
13839	14419	4130	6867	13118	11229	
13293	11577	3755	7347	12018	11025	
12193	8274	4261	6895	9824	9477	
11400	7226	4865	7376	7109	8851	
10640	8987	6356	6403	5900	8604	
10249	11695	7786	6623	6287	9317	
10120	13556	9358	6806	9119	10759	
9511	12240	9947	7752	11082	11908	
9163	8934	9624	8852	12865	11951	
8712	5905	8827	10117	12357	11883	
9044	6326	8188	10469	9957	11160	
7721	9137	7327	10218	7225	10570	
8425	13302	7633	10488	5089	10605	
8138	14416	7805	11409	6195	11652	
7693	12247	6901	11747	8273	11490	
6989	9155	5641	13139	11273	11116	
7203	7173	3863	13262	13145	11018	
6425	9473	1935	12799	12260	9314	
7053	12220	2418	13159	9857	7765	
6693	14571	3803	12852	7810	6786	
7654	14246	5521	12523	6069	7529	
7949	11652	7446	13226	6190	9118	
8645	7550	7455	13394	8315	10413	
9802	6839	6570	13194	11013	12467	
10081	8668	6683	12316	12506	13158	
11451	11373	7272	12069	12321	12398	
11410	12544	8942	11279	10479	11662	
11597	11324	10942	11039	7814	11041	
12633	8226	11352	10845	6388	11703	
13320	6149	9962	11178	6141	11869	
13604	7514	7643	10442	7731	12622	
12928	10393	5536	9941	10847	12614	
13521	13618	4301	9682	11986	11403	
13626	14209	4667	8342	12953	9960	
13337	12491	6170	8809	11502	8449	
13349	9676	6402	9028	8766	8573	
13281	7407	5564	8738	7039	8621	
12286	9645	4067	8967	6142	10151	
11954	12513	2702	8179	6987	10962	
10871	14722	3315	7536	9375	11399	
10646	13337	6063	6869	12339	11578	
9285	9584	8191	6571	12943	10824	
8029	5991	10006	7930	11225	11301	
7854	6276	9361	7890	8901	11668	
6646	9068	8159	7681	6131	11371	
6235	12036	7384	8130	5457	11488	
5755	13365	7345	7085	7108	11461	
5889	11675	8206	7477	9395	9570	
6138	8687	9278	7540	12508	9589	
6317	6053	8798	8417	12859	7737	
7010	7680	7205	9529	11566	7105	
7315	11386	5085	10123	9044	9188	
8300	14007	3753	10380	6535	10000	
9009	14346	3737	10077	5554	10734	
9977	11984	4535	10363	6549	12371	
9688	9004	5249	11876	9186	11073	
10670	7327	6661	12365	11476	11062	
11249	8733	6444	12476	12672	10462	
11556	12431	6451	12995	12125	11203	
12355	13504	6318	13067	9392	11937	
12942	12655	6238	13232	7764	13348	
12788	9016	7347	12419	6322	13513	
12569	5825	8603	12459	6314	12664	
13264	6311	9406	13140	9064	11030	
13701	9441	8953	12897	11249	9178	
12876	12222	8610	12821	13151	8245	
13272	13521	7074	12284	12470	7811	
12928	11899	5676	11125	10395	9419	
12851	9582	4905	10804	7735	10161	
12195	7953	5359	10275	5561	10923	
11168	9136	5832	10160	5715	11617	
10114	12189	5909	9742	7117	11271	
10102	15202	6147	9973	10759	10830	
9350	14564	5769	8607	13275	10486	
9369	11078	4948	8071	12698	10149	
8429	8048	5592	7791	10857	11443	
8059	7555	5743	7499	8338	11760	
8448	8683	7279	8273	6081	11837	
6982	12056	9109	7793	5315	11537	
7604	13648	9521	8044	7464	9785	
6937	11745	9215	7646	10621	8969	
6218	8116	7257	7390	12461	8429	
6463	6409	5966	6272	12272	8923	
6441	5830	5909	6593	10874	9231	
6652	10492	6426	7300	8191	10763	
6771	14044	7500	7488	6275	10179	
7583	14525	7460	7061	5769	10559	
8538	12536	6333	7204	7573	10717	
9165	9426	4427	8245	10056	10897	
10793	7420	2623	7858	12067	11977	
11244	9043	3541	9060	12869	13364	
12001	12883	5613	9514	11034	13515	
13037	14697	8299	9692	8417	13622	
13650	14116	9430	10715	6233	12696	
14237	10561	8541	10677	5294	10332	
13848	7366	7472	11050	7062	9034	
14321	6097	6578	11467	9286	8564	
13568	8325	7291	12282	11774	8880	
13355	12223	8189	13181	12807	10653	
13224	13617	10098	13613	12135	11217	
12119	11368	9758	14132	9332	10511	
12306	7929	7571	14425	7025	10031	
11707	5722	5702	13530	5927	9051	
10671	7677	3494	13598	6434	8827	
10386	10877	3606	13087	8471	9610	
9501	13759	4641	13749	11492	11524	
8895	14817	6615	13164	13049	12417	
8069	12051	6264	13155	11882	14182	
8235	9104	5609	12792	9687	12332	
7291	7416	4630	11183	7064	11261	
6814	10031	4878	10171	5266	10125	
6822	11853	5571	10552	6024	7664	
6926	13735	7750	9377	8008	7988	
6616	13294	9934	9037	11326	8685	
7321	9241	10058	8926	12343	9296	
7862	7006	10336	8131	12727	10316	
8519	6191	8909	6975	10064	11069	
9203	8822	7982	6886	7347	10664	
8817	12649	6932	6456	5810	10281	
9192	13730	6853	6811	5588	10692	
9603	11499	6732	6862	7898	11252	
10888	8389	6954	7078	10917	12885	
10435	6765	5614	7258	12195	13781	
10494	8221	4801	6826	12354	13494	
10993	11943	3333	6582	10278	12908	
10988	15374	3264	6008	7972	11464	
11601	14402	3982	6959	5956	10477	
12563	11921	4719	8210	5990	9685	
12354	8503	6470	7803	7295	9672	
12994	6990	8031	8340	9818	10168	
12860	9377	8466	8703	12207	9621	
13266	11921	8621	8016	12948	9235	
13531	13578	7895	9102	11687	8499	
13374	12814	8419	10561	8988	8589	
12892	9337	8253	10490	6686	9476	
11781	5667	9164	11744	5365	10649	
11414	6265	10164	11400	7175	12237	
10524	8519	8657	12257	9716	13431	
9819	12745	6877	12779	12074	12892	
9233	14117	4828	12551	13310	11267	
7698	12311	3428	13216	12397	10409	
7952	9180	3228	14281	9164	9125	
7676	7261	3675	14387	6302	8490	
7535	9087	5646	14482	5329	8907	
7076	11983	5710	14068	6565	9918	
7413	15012	6079	13705	9610	10904	
7113	14160	4506	13655	12255	10134	
7505	11491	4396	13780	13244	9649	
7965	8386	5786	13110	11889	8816	
7919	6478	8374	12898	9514	8482	
8119	8519	10806	11366	7071	9218	
8691	12048	11218	11039	5206	10948	
8986	12912	10407	9839	6704	13301	
9618	11315	7826	9027	9060	14721	
10487	8302	6631	8680	11614	13964	
11888	6197	6170	8433	12457	12590	
11541	7360	6988	8748	12166	11444	
12187	10582	7988	7705	9431	9967	
12448	13396	7404	6468	7384	10268	
13154	14320	5852	5921	5709	9778	
12773	11858	3376	5526	5707	10051	
12746	8798	2249	6307	7680	10243	
12199	7648	3217	5840	10772	9709	
12117	9438	4928	7384	12346	9117	
11452	12748	7434	7086	12608	8988	
10490	14763	8942	6761	10602	8960	
10528	14419	7410	7077	7893	9768	
10051	10592	6466	7636	6297	11171	
10626	7032	6636	8335	5816	13063	
10629	6065	6778	8664	7965	11860	
10156	8929	8848	9605	10561	11909	
10892	12023	10234	10159	12180	10880	
10233	13268	9662	9729	12965	10584	
10076	10837	8067	9173	11454	10990	
9835	8354	6204	10068	7806	10982	
8630	6189	4618	11404	6244	10461	
8760	8095	4478	12008	5459	10306	
8261	10831	4939	12331	7771	9198	
8058	13919	5816	12669	10419	8711	
7716	15212	5862	12300	12298	8909	
8012	12361	6414	12160	13015	8378	
8129	8659	5384	12554	11484	10205	
8276	8153	5028	13425	7969	12175	
8904	9222	5835	13355	6322	13776	
9353	12502	6368	13609	6517	14598	
9500	14742	7480	12955	7864	12628	
9644	13371	8874	13585	9596	11590	
10413	8977	9610	11907	11677	10647	
10702	6670	8666	11724	12372	10922	
10552	6793	7746	11593	11530	10182	
10605	8748	6769	12402	9275	11512	
11397	12494	6141	10693	7020	11156	
10688	13130	5921	10403	5793	10772	
11492	11198	6223	10147	7133	9887	
11535	8644	6390	8716	8840	7801	
11981	6969	6165	7707	11360	7359	
11968	9332	5546	7592	12922	7852	
12407	12188	4508	7679	12302	9885	
12041	14544	3898	6945	9943	10754	
11861	13726	4952	6742	6653	12311	
11272	11588	6979	5983	5733	12963	
11044	8141	8751	6840	6380	12113	
10045	7092	9621	5724	8880	10653	
9802	8843	8499	6542	11767	10825	
9299	12245	7004	7255	12980	10809	
8508	13824	6336	6781	12148	10949	
8403	12082	7004	7606	10298	10744	
8792	8248	8366	7437	7383	10517	
8957	5587	8737	8313	5857	10707	
9264	6213	8269	8296	6028	9249	
8500	9779	6197	9865	7880	8796	
9758	12804	4197	10522	11020	8882	
10107	14319	2915	11168	12936	11177	
10097	11745	3010	10869	11874	12012	
9841	9398	5206	10932	10366	11818	
9952	7533	7591	11484	7425	12874	
9405	8772	7860	11180	5574	12487	
9316	12270	6759	11149	6162	11834	
9195	14895	5577	12223	8137	10856	
9824	13746	5133	12387	11384	11689	
10084	10886	6989	12772	12323	13057	
9240	7352	9240	12016	12623	12507	
9682	6872	10963	12051	10793	11837	
10146	8698	10807	12884	7920	9933	
10347	12634	8708	12730	6265	7873	
10533	13022	6607	13477	5525	7401	
10349	11107	4714	12640	7494	7221	
11008	8074	4836	13054	10017	8022	
10607	6688	5473	12249	12157	10397	
10077	7709	6169	11181	12955	11733	
10876	10733	5866	10959	11580	12009	
10359	13314	4538	10768	9057	11889	
10530	14289	3494	10804	6299	10795	
10998	11760	3390	10680	5610	9517	
10600	8716	4230	10143	7035	10534	
11146	7546	6086	8938	9492	11549	
11753	10561	7977	9085	12316	12110	
11384	13550	9620	7848	13073	12699	
11406	15046	8889	8025	12099	11498	
11453	14004	8847	7364	9137	10311	
10933	10048	8451	7625	6424	9012	
10092	6859	8046	6837	5990	8085	
9275	6449	8616	7469	6622	8667	
9243	9068	8675	6290	9514	10164	
8581	12596	8300	6397	11820	11313	
8826	13782	6846	6715	12618	11431	
8455	11578	5668	8031	11537	11840	
8501	8343	4517	7999	9766	12171	
8754	6666	3457	8307	6610	11694	
8991	8287	3110	8191	5608	11960	
9515	11594	3991	9706	7006	12470	
9586	14054	5017	8733	8976	12810	
10186	13917	6198	9620	11521	11679	
9983	12237	6815	10425	12515	10297	
10788	8959	6828	11397	12114	9785	
10328	7836	6585	11967	10097	8558	
9705	9014	6974	11604	7584	7924	
9428	12257	8236	11833	6083	7881	
9140	13999	9837	11585	5735	9406	
9104	12213	10753	12529	7950	9980	
9773	8533	10675	13404	10536	10007	
9852	6446	8228	13335	12805	10454	
10013	6086	6132	12882	12438	9871	
10515	9142	5493	12428	10408	9955	
10603	12199	5707	12679	7706	10502	
10632	13798	6134	11897	5889	11481	
11463	11146	6609	12534	5913	13062	
10981	8793	5565	12777	7805	13314	
11140	7549	4671	12386	10631	12756	
10560	9256	2849	12146	12798	11458	
11397	12697	2902	12029	13064	9508	
11021	15074	4302	11198	11179	8252	
10914	13539	7253	10930	7527	8432	
10897	11781	9328	10312	6134	9251	
11401	8229	9771	10625	5782	10071	
10760	7545	8742	10103	7248	11249	
10791	10064	7012	9453	10312	11997	
10343	12776	7172	9039	12413	11745	
10805	13907	7518	8368	12722	10853	
10570	11770	9370	7762	10399	10922	
10254	7905	10162	7631	8517	11164	
9685	6034	9146	7046	6421	12394	
9278	6420	5981	7008	5895	13068	
8457	10247	4168	6361	6886	12534	
7622	13461	3302	6194	9601	11540	
7649	13924	3877	6230	12136	10310	
7866	12041	4841	6486	12427	9133	
7221	8479	6895	6176	11893	7823	
7760	7451	6545	6885	9915	7743	
8086	9965	5975	7256	6930	8667	
8704	13132	5327	7574	6045	9339	
9618	15247	5471	7419	5995	10292	
9792	14017	6966	8546	9299	10928	
10350	10656	8722	8245	11755	9857	
10645	7746	10056	9972	13251	10646	
11183	6233	9929	10931	12143	11648	
11697	9078	7820	11466	9917	12435	
11272	12184	7372	11552	7014	12622	
11271	13207	5788	11764	5978	13338	
11181	11482	5907	12329	6133	12520	
11956	7474	5459	12273	8341	11105	
11709	6201	6361	12069	11636	9780	
11595	7747	5944	13599	12775	9195	
12594	11056	5797	14135	12873	9288	
11630	14026	4565	13556	10362	10792	
11810	14088	4327	13261	8102	11366	
12134	11883	4910	12504	5904	11306	
11772	9046	6128	12657	6338	10566	
11208	7085	7092	12610	8217	9741	
10597	10361	8176	12521	11295	9887	
10931	12788	8844	12216	12824	9932	
10128	14024	8158	11883	11775	11711	
9713	13298	7458	12067	10030	12735	
8901	9259	7266	10590	6987	13677	
8822	6307	6518	11060	6004	13567	
8448	6076	6507	10204	6250	12060	
8815	9276	7676	10082	8138	9653	
9011	12307	7300	10272	10922	8516	
8673	12937	6738	9781	12209	7725	
8205	10919	5299	8342	12314	7869	
8243	7394	4196	8143	11383	8819	
7937	6245	3544	7698	8242	9298	
7813	8421	5161	7975	6171	9934	
7267	12018	6636	6929	5986	10113	
7499	15761	8564	7508	7117	9248	
7832	14578	8685	7501	9380	9792	
8293	11581	7466	7212	11997	9918	
8697	8689	6646	6275	12382	11945	
9424	6716	6305	5101	12057	12303	
10163	9634	7370	6654	8900	13546	
11636	12713	9136	7370	6673	12520	
12443	13920	10056	7764	5919	11459	
12532	12341	9015	7852	6732	10670	
13514	8774	6641	8395	9470	10407	
13496	6338	4608	8721	12024	9923	
14009	6767	2960	8894	12704	10520	
13454	9489	4120	10276	11615	10113	
13036	12851	5849	11717	9106	10271	
13334	13120	6858	12434	6750	9292	
12055	11469	6517	13072	5546	9452	
11998	8680	4884	12897	7133	9758	
11798	6961	3718	12822	9253	11007	
11135	9104	4603	13020	11737	12286	
10643	12432	6613	13277	12989	12989	
9744	14972	8981	13833	11670	13156	
9568	14047	10881	13779	9596	12651	
9254	10982	10614	14212	6939	11031	
7935	7480	8915	13081	5745	10091	
8343	7764	6882	12940	6778	9689	
7403	9918	6208	11899	8741	9259	
6861	12163	6982	12476	11562	9765	
6595	13412	7962	12051	12085	10494	
6644	11307	7894	11795	12259	10776	
6785	8221	6522	11056	9509	9677	
7092	5873	4700	10663	7745	8304	
7619	6866	2941	9820	6481	7250	
8449	10314	2617	8635	6502	8806	
8715	13221	3095	8737	8274	10248	
9185	13686	5311	9242	10483	12784	
10248	11096	6279	8583	12363	13941	
10826	8499	7239	8773	12025	13358	
11327	7574	7848	7175	10506	13034	
11233	9815	7715	7183	8322	11915	
11191	12836	7482	6574	5553	10423	
11380	14462	8218	6517	5816	10029	
11415	13574	9419	7214	7829	9944	
11910	9935	9870	7140	10329	10737	
12191	6420	9419	7198	12679	11538	
12729	6353	9096	6471	12802	10837	
12991	9457	7352	6580	10834	9757	
13541	12215	5699	6759	8569	9467	
12952	12655	4163	7169	5773	9596	
13438	10397	4338	8440	5752	10192	
13126	7983	4726	8348	7696	11287	
12674	6117	4221	9828	10372	12285	
11501	7731	4737	8985	12853	12593	
11089	10945	5301	9766	12718	11763	
10186	14051	4401	10844	10762	11548	
8989	14096	4740	11235	8379	10387	
8113	11721	5426	12576	6351	10761	
7369	8912	7213	13624	5502	10916	
7838	8407	9571	13503	7367	9929	
6708	10176	10629	14291	9277	9526	
6588	12800	10152	13884	11569	9289	
7149	14095	8780	13971	12611	7431	
6825	12504	7250	13368	11725	7701	
6647	8823	6599	13675	8899	7995	
7016	6124	7347	13646	7073	9778	
7452	6730	8136	13003	6091	11252	
7482	9192	7923	12940	6792	12831	
7673	12288	6957	11633	8829	12744	
8598	12735	4338	11702	11701	12802	
8791	11361	2608	11244	12977	11678	
10632	8040	2473	10733	12596	10901	
11144	6993	3359	10328	10144	10798	
12101	9027	6742	9741	6966	11454	
13257	12600	7969	8774	5094	12559	
13386	15461	8573	8357	5939	12106	
14298	14571	6860	7378	8404	11364	
14330	11284	5792	7344	11218	10497	
14005	8480	6049	6988	13059	9270	
14044	7501	7962	7935	12683	7906	
13807	9942	10154	7690	10187	8557	
12755	12978	10384	6703	7566	9421	
12782	14531	9656	6576	5226	10805	
11726	11666	6872	5900	6496	12663	
10788	7826	4678	6385	8083	13037	
10892	5977	4401	6020	10557	12341	
10282	6218	4500	7424	12750	11304	
10158	10006	6352	7511	12408	10917	
8705	12820	6871	7840	9994	10679	
9068	13761	6812	7010	8031	10674	
8773	11653	4886	8160	6722	11015	
8685	8238	3727	7649	5336	10497	
7506	7615	4217	9091	8245	9441	
7564	10054	6397	10052	10525	8282	
7316	12622	8277	10315	12081	8692	
6833	14291	9222	10809	12436	8290	
6398	13821	9478	10488	11255	9271	
6259	10720	8196	11090	8265	11014	
6318	7805	7058	11868	6546	11898	
7190	6987	6675	12702	5708	11577	
7877	9356	6848	13786	7576	12267	
