10570	13163	12549	7483	8423	5306	
12463	16534	9448	10469	10126	749	
10284	9580	10296	11964	14672	8749	
12256	10823	13532	7410	17947	6243	
2655	16534	16370	10058	11400	4249	
2568	17476	6229	7527	9146	5688	
-3400	16959	13059	7877	2896	5806	
3240	16101	14397	5015	2787	5790	
5642	9228	7018	8072	7190	9318	
7238	7660	14297	7723	15337	8123	
11285	22139	12564	6552	8466	4304	
10788	18698	7812	228	13987	4492	
7156	19498	5993	4552	6333	5083	
9434	15247	9138	6294	8013	5144	
6859	12331	12330	8428	6835	5344	
9903	12575	7633	4759	15576	6861	
15763	16926	8475	14020	19611	4750	
5390	13782	14936	12563	16098	2992	
11690	18316	16181	14781	10125	6188	
9824	14177	9299	9769	6130	5170	
3481	14091	17266	13591	3353	3794	
9006	10602	13934	9330	9289	8510	
5386	10175	14130	13251	13378	6623	
3522	12299	4770	7620	11938	5062	
5898	17715	9164	4028	10187	5869	
3908	20795	9459	5882	8044	7455	
5304	12293	5353	5777	4815	3387	
6470	8391	9296	8045	5368	5741	
2990	8757	7508	8196	9076	6988	
6583	10137	7335	10484	11573	5010	
8571	14420	8743	7966	8857	8699	
12740	16346	17630	12423	13884	5329	
8851	11064	8246	15013	12567	5911	
11512	8109	11432	10497	7180	3215	
10735	10119	11311	5298	4612	7114	
10184	11042	7137	10721	6781	6962	
8007	14598	5920	2608	17766	6661	
8079	15727	12759	7047	14161	4576	
4458	12516	16628	9041	12713	4973	
8581	8410	7946	15127	5933	8280	
9552	8867	9140	10618	9406	8126	
4018	15186	9123	8926	8813	7660	
-2716	9026	3338	6586	8818	5997	
8288	21916	4974	8261	16207	6967	
6685	11499	11567	4757	14143	4697	
8181	11388	8441	10323	11752	7071	
9969	13460	13298	3270	5561	4863	
10705	14130	6102	6484	7670	6637	
10890	8114	14429	3610	7450	7328	
11522	14423	12643	6515	7705	7270	
9845	12351	10647	8681	14432	8805	
7392	18674	10466	9833	13690	4941	
10905	16250	6202	9511	9810	7262	
9511	15441	11110	10615	9142	6607	
3846	10998	3163	10170	7025	5683	
7101	10423	11592	11448	10842	5912	
4205	16503	2349	9516	10189	8655	
6262	16567	15438	18520	18125	7103	
7689	17376	7753	9891	17336	7551	
6771	15215	9129	9381	9953	5803	
9672	13198	9468	8051	13764	4126	
11342	12877	7867	11148	4211	4936	
10811	13096	8338	9082	10003	5570	
10861	16632	9749	15682	10064	6491	
9542	22065	13054	13626	11774	6477	
5463	12742	10174	12152	8429	8448	
8954	10285	12640	6556	11924	6017	
10847	3282	6133	3964	8896	6025	
5449	3695	4995	12031	12798	5985	
9816	12036	5712	3206	8626	3799	
11534	11629	6003	4118	13209	4850	
10847	14144	7132	3188	11474	5204	
5408	9822	7702	3184	13139	7022	
6232	11929	13110	1009	7937	9234	
9211	11680	13494	4342	10317	6906	
5866	366	13890	7166	7368	5330	
10256	15303	18359	8975	13051	7239	
5326	7661	12652	7711	14069	4934	
7639	10606	14933	11881	16602	5511	
5887	9831	7256	14501	11998	7172	
6331	11143	9807	11046	4087	7704	
14324	9022	10611	8640	10855	4322	
8042	5956	11060	8971	7833	5193	
14495	13175	9378	9302	11088	5553	
14876	17312	18482	11790	10431	8643	
10519	16437	12238	9632	10855	4556	
11263	11151	10969	3935	13980	8139	
8174	11176	9932	4614	7460	6719	
8452	7223	15935	10802	7875	6371	
10111	16989	5762	11419	3726	4513	
4486	11999	9807	13923	11738	8332	
3715	11998	10285	3687	14613	5498	
6157	17819	5639	13073	17864	4759	
7118	13767	16644	11199	13123	8041	
5135	11409	11986	13405	9843	5140	
6527	10742	8130	8918	6957	6033	
5894	18214	7649	9824	9336	6526	
9722	16251	12508	16016	10317	6317	
17046	8629	18160	17523	18689	4656	
8188	13083	12227	12810	15970	4073	
9875	16543	9662	16820	9743	4734	
16705	7225	12557	12235	8343	6192	
13932	19625	18810	8093	4301	7612	
5978	16795	7763	9333	9299	1912	
10707	14220	10901	7112	8341	7586	
10111	14641	14847	6541	8510	5048	
2770	12444	5706	5043	11793	5403	
-682	10360	12535	8940	7734	6657	
4112	14882	17474	11556	6770	9850	
6921	12428	11902	5380	4299	7358	
7221	13359	12816	3514	9142	8261	
3485	9465	8419	10039	12920	7939	
10921	17060	4814	10978	16935	4863	
14676	10593	8745	9888	15891	6040	
9938	9476	13644	9777	8941	8676	
11828	1748	17593	10448	7672	6835	
8643	8512	14466	6582	6082	5681	
7048	19631	10911	4746	13560	7168	
8212	9866	5492	12739	17618	2820	
9315	9337	18519	5954	13886	5607	
10088	9856	15325	11257	16457	6839	
14892	6998	19932	15916	6716	9845	
7993	10407	10986	14825	8199	7088	
9269	16485	13141	9281	9567	6634	
5901	15529	6028	10230	4774	9462	
-19	14571	7558	5485	18540	6644	
8280	9570	11491	7860	8905	5942	
5650	4757	13054	8926	8142	6258	
2780	18197	12439	9279	13140	8106	
9869	11720	8718	13515	5947	7403	
8054	20086	13193	13162	8274	9602	
6187	19922	14154	8083	11655	5340	
3509	13092	11957	7838	16721	4341	
11632	9805	1828	8648	13706	6386	
16274	2754	12411	11556	15390	6199	
16194	12555	10503	11168	10094	8784	
13296	10733	11797	13392	6775	7838	
8154	17625	6264	10331	7937	6591	
5191	20317	3290	9899	11616	4765	
8891	14332	5294	11296	15808	7705	
6363	12895	4936	5310	14288	4407	
4853	11089	11496	9000	11854	5274	
928	12121	10430	11497	8362	5691	
6732	16214	12719	9842	7646	2439	
22	16236	1720	7199	6207	4810	
7614	14950	14680	11036	6752	4856	
3482	3844	11193	6114	11746	6395	
8142	8011	14171	9657	12546	6223	
7679	9713	14203	3813	13010	6057	
11160	15039	9985	7152	8619	2643	
17618	21377	15909	6492	8309	5840	
11165	14889	6361	5384	8533	5393	
10301	16223	10907	7571	13290	2091	
6801	10992	6115	5264	15160	7868	
3594	10940	2610	11079	15338	5784	
7570	5056	9615	9182	13284	8852	
3323	13690	5735	12912	13455	5927	
7991	14965	4782	15689	11850	7944	
3135	12516	12042	10510	8639	8880	
4161	11088	12545	18277	16160	10691	
7463	2792	12526	10510	14271	8829	
1978	9317	11871	10834	14234	5676	
2210	10760	18433	4772	14613	3993	
1951	12045	15938	11343	7462	5303	
2423	16924	11371	6558	5904	7068	
11531	12230	18562	6613	9485	3534	
11198	17113	15727	7091	8356	6409	
6346	8830	10050	8470	12230	4887	
11400	5446	8886	8964	7738	6296	
16958	12958	10134	3842	13427	6244	
14175	11325	9552	5488	583	6638	
8189	9080	8532	9781	10704	4266	
9620	9679	10047	6861	5848	6833	
14514	13189	11704	3757	15899	5071	
9049	15432	7607	7761	12533	3083	
1828	16217	11425	5429	15489	5913	
1998	16608	13477	11951	9420	6346	
6050	10689	9852	4455	6225	7199	
4990	12012	11177	7578	9094	7562	
1503	18385	7568	7268	12897	6069	
5295	12123	16129	11944	15305	4792	
13947	15688	10026	7288	12580	7636	
6133	13724	4696	12375	12898	3951	
10893	15352	2819	14225	5269	4283	
9502	11666	12244	10337	7728	5891	
8767	19364	10870	7736	5934	4387	
5492	8179	14823	4042	15605	6361	
8734	15020	9700	11878	11462	6918	
11182	9144	14435	5155	11350	7357	
10388	15568	14870	4012	9893	5274	
7132	20127	16119	11789	4095	8628	
1933	16795	13608	5391	3475	7319	
2788	6808	14602	6006	7494	5083	
4907	7872	9245	12248	9121	3943	
4162	9141	10111	13581	15146	6659	
5165	13322	6105	11970	13692	3354	
6255	11380	12166	11333	7248	6227	
7214	11357	17116	9620	10095	6710	
7659	10581	5200	12532	6825	5692	
5372	10503	12692	12283	6707	7191	
8532	9669	5229	8915	11004	5531	
6939	13614	3388	4200	9303	4820	
16571	14544	4923	9126	16397	7351	
11479	17826	13406	8705	8689	4298	
11265	21745	8707	7797	3669	7789	
8346	6557	7022	8010	3099	3520	
10452	6505	10437	7905	9158	5246	
9438	10981	10873	5361	12443	2151	
10472	15897	126	5979	16973	6465	
8232	7546	13556	3762	7788	5959	
8343	16142	12515	3177	12225	6326	
3940	14678	9236	4033	7960	8249	
3076	9047	7823	8242	9320	6785	
4950	10145	12739	6521	10759	4711	
6153	14505	14042	6989	11753	4235	
1594	22143	8357	13089	15620	5840	
5377	13203	14393	13610	21341	4053	
13227	20490	12762	11819	10062	6257	
5612	18575	4167	14854	6363	4187	
8961	7821	17171	12069	6016	6083	
7061	12845	9828	13926	11456	9069	
12931	16320	10530	12362	13006	5390	
11225	19619	8720	6707	16186	7964	
17506	14792	7807	9895	16409	5967	
7413	5526	10540	11186	9352	5539	
6989	13966	5098	8993	8037	6311	
6471	11061	10828	14369	3913	7889	
1752	8617	12671	8186	9074	5253	
4175	11775	10013	13672	10570	6245	
8799	13539	13642	4193	12135	4214	
8717	13194	12239	9007	11761	7853	
11509	17727	6678	4058	7012	5373	
9694	9499	9758	8584	7370	5142	
9129	6771	15019	3815	12778	4655	
8761	7665	5609	7364	9762	5287	
7592	8952	10612	10341	18268	6996	
12169	10791	3346	7892	19237	2819	
8387	13610	7938	8650	14191	6752	
15604	7396	14633	15489	4233	3572	
7939	6960	7933	10762	6820	5920	
12257	12274	10516	12593	5434	5651	
3566	6313	10554	10831	5529	7535	
6999	6846	14469	8999	12438	2348	
10266	14596	7226	11976	16789	4919	
4700	7969	11928	10612	12526	5859	
7751	9603	15437	6286	12221	6909	
9330	13652	11966	10667	12802	7858	
5918	13507	7459	6281	6927	6532	
7863	16163	13370	7920	11354	8426	
8265	17183	10171	7387	14787	2748	
9031	10226	10304	6028	9271	3957	
7957	11082	11578	15448	10589	7010	
8995	17283	8463	6017	9972	9328	
13551	5768	14672	18648	3487	2058	
8520	6595	13104	12842	15590	6535	
7176	20008	11320	8509	7654	6024	
9231	18826	13199	11151	13017	3776	
10438	19262	14774	9942	16041	7604	
12409	4639	8464	12848	10901	6967	
4363	12308	14425	13511	6597	5854	
6954	10170	13565	13590	4500	5380	
6534	6609	10251	11515	8868	2255	
6086	13923	6590	5913	12508	9060	
10881	20816	11268	9801	12423	3731	
7101	16767	8496	10024	13231	7341	
9117	11591	9066	14398	5605	4901	
9409	13765	9808	11275	13219	5027	
6152	9768	7742	9287	13801	5592	
11656	13461	13961	8539	10865	3827	
13807	13535	9515	3408	15721	5029	
12484	17386	12641	3565	14504	7946	
8889	15227	9798	4962	10993	5133	
9390	15309	11158	5233	4592	4834	
10948	9893	12721	8349	5268	6666	
10206	6251	13476	8498	11339	4989	
9259	13295	14308	6620	7699	6874	
8877	13206	9682	17002	13511	3474	
3103	16091	9502	13924	13159	7391	
5180	9743	12147	15138	20495	8020	
5772	-44	15694	12915	6877	7105	
3686	6624	7719	7922	6782	6578	
53	18758	4482	7036	14587	4259	
6585	14985	12192	4873	15606	5566	
7673	14875	4923	10601	11872	3930	
10873	9124	13942	9463	12227	6026	
12436	6396	10547	6919	6452	3907	
8704	297	101	8570	10245	3602	
13367	13508	12712	10997	1045	8858	
10911	8059	6976	3079	8004	3556	
10393	7282	18716	10917	10805	7153	
12201	8892	10342	7522	14313	6638	
7051	11523	16057	5484	8276	4611	
7554	10931	14782	9291	7978	7169	
7348	10160	10940	6839	8481	4448	
5554	17434	17581	9989	4286	3349	
4357	8308	6152	7898	7421	8368	
3302	12595	7202	10781	11696	6536	
1136	13012	6799	14102	12390	4713	
6635	11207	12063	12525	7021	7174	
8789	13697	16091	17393	8377	4628	
1830	1581	8919	10087	4645	9804	
6462	13499	10609	16325	10455	3096	
9279	16616	11651	10989	3606	4631	
10224	14880	14397	6679	13662	6393	
13228	6076	10349	5302	15294	8221	
12745	4347	10621	8092	16137	8115	
15862	8558	15699	5735	12917	3016	
5592	11762	8682	10374	3556	6133	
10635	15516	1948	6711	5715	4495	
5671	12707	12733	8631	14088	5125	
5349	16442	7890	11338	11932	5431	
4484	11806	9467	6500	17732	3975	
5718	12715	14383	3906	7109	6496	
-2222	14997	9603	12919	5011	4488	
4137	9685	6547	10634	7126	4941	
4015	12564	10168	3715	12871	8187	
8298	14636	10015	1718	9723	4872	
11006	5104	11550	10104	17069	6203	
10102	14191	8027	8838	16674	6536	
7744	3473	4073	7409	11558	3952	
9053	7204	7551	10389	51	5757	
20740	9537	12352	14715	10646	3944	
11350	10465	14258	11964	6609	7008	
12632	8389	7281	10712	8430	3426	
12416	13845	9214	11056	9431	9766	
2634	8023	5911	8950	16646	7252	
8885	5120	5033	12405	8421	4748	
3099	9082	13008	10969	2250	8368	
7409	13426	8662	9151	-391	4408	
-3487	8791	11667	7786	6169	6208	
2606	8825	13183	6608	12576	8622	
9964	5994	10406	7307	10986	8709	
5265	7723	9220	4107	12301	7472	
4522	14127	13380	4886	12233	4515	
12153	11498	11695	12600	6983	5902	
11943	15394	9584	10565	1714	4999	
9354	9114	15818	2775	2070	6454	
15263	9746	13214	11250	9813	7192	
10501	11915	14032	7790	13443	6228	
10980	14285	18193	13532	11158	8290	
11133	15721	11307	8227	5784	9426	
9973	15529	10520	10277	6467	5975	
7396	16793	14609	9436	7989	8363	
13096	13726	12774	9469	8013	7296	
7437	16094	11322	10234	14549	6233	
8721	15169	13829	8933	16964	9290	
2915	14971	13513	8965	14293	4798	
1579	13320	7895	7487	7437	7315	
7482	16269	12267	5433	11912	2887	
5096	12721	9971	4667	4264	6612	
6694	14680	6072	6121	12929	7223	
6266	16444	11734	8242	12504	3832	
11801	14363	11490	9974	11008	3031	
10805	9615	9879	5879	10606	6415	
5607	13367	10329	9410	9162	3808	
6737	15536	10660	12126	888	7109	
8097	7424	8191	12748	13291	1758	
11812	7824	11277	19401	10416	5239	
10864	14398	9473	18930	14589	6368	
8290	14156	9868	10092	14961	8966	
11005	16637	13389	11887	10411	7397	
2943	10141	19234	12827	9392	4736	
8551	16800	14212	8784	2159	7163	
6275	17503	15857	14035	9384	6534	
5132	7551	17231	13271	13252	6638	
3949	9635	12867	9742	11869	4774	
1539	14001	5282	14463	15250	7462	
8279	13093	1560	7143	12570	4741	
12050	13431	8893	7159	6038	9780	
7682	13211	6947	6533	5615	3121	
7424	15320	11787	2208	4396	2768	
7778	7221	8696	5813	10433	5212	
13121	7595	11016	10847	12286	2669	
9791	11087	14241	9393	12532	5480	
10639	14644	10061	8818	10236	5864	
10389	12477	9483	6510	3427	5729	
15932	7982	10940	9213	11240	4789	
11096	7065	13678	7978	11779	7650	
9389	6571	10753	8016	12659	7621	
6161	4436	11308	11677	18834	2599	
11482	15651	6531	11543	13416	5281	
1165	14107	14439	15648	9808	5469	
9007	15609	7055	9261	5658	6080	
8828	12415	9859	8960	5374	5945	
8644	7480	16842	10146	3531	5673	
2075	14548	21311	10204	7713	5459	
14452	8087	7761	4618	16792	4186	
10836	10187	16437	8241	12528	5439	
14859	12436	7048	7697	8756	4633	
11106	12186	12749	7349	7813	4443	
13272	14068	12656	5072	5568	7987	
13655	15930	5283	10615	7211	6064	
9832	15860	5056	10704	9647	2842	
11447	16151	5378	13206	13505	2570	
5596	12037	15974	8925	6522	5612	
9868	20629	12744	11214	6520	5476	
8892	12962	4391	12166	4246	9588	
5873	10863	6369	12272	6837	5425	
5028	3644	7889	10626	8792	7504	
3001	14368	15526	11593	15074	3346	
2221	8865	11763	12914	12371	6395	
4307	10626	17736	10090	11678	8160	
6905	23326	21708	8355	4024	9019	
11552	16825	5418	16389	8873	4411	
7554	9917	9958	10735	9810	4670	
17472	10221	7819	9567	9350	7353	
16668	13662	7251	3081	15188	4587	
14510	10324	14046	5335	16634	6557	
9141	14121	8344	1154	8311	6990	
12824	20655	-619	859	3308	3055	
11135	10641	19731	5789	7052	4913	
7268	6241	14758	3732	10446	5730	
6670	11449	7632	7649	8176	4941	
6090	16310	2577	9554	11156	2808	
5600	21727	7560	9746	15597	7627	
-1553	14074	13837	10195	9821	6607	
3751	8656	11014	9943	11620	5579	
5412	12813	11451	7758	14041	6623	
7081	7326	12371	16917	7056	4991	
10632	8406	7322	12763	11751	5772	
9385	12814	12899	12787	6473	6903	
7119	12571	10896	10477	14833	4327	
7962	10455	9689	13631	10970	5744	
7062	13489	10248	14003	6968	6250	
11221	7749	7653	9230	1203	9429	
14923	14676	4531	5662	4801	5780	
8839	9344	6658	7743	7485	4825	
12676	7937	9169	9772	13258	5999	
6435	17601	4328	12001	14703	8055	
9874	6716	9598	10716	10207	6533	
4192	12977	11411	2483	10085	7918	
2038	13330	10757	10232	9713	4308	
3696	14174	14475	7418	11486	3604	
5996	5149	18804	4788	12002	4871	
8214	15250	20005	7695	3787	152	
7779	16039	15106	8415	11068	4987	
7288	18502	6557	13362	6827	5851	
8952	11624	7918	14161	5693	7848	
1388	4466	7097	8923	9975	3764	
10198	16697	12289	8587	11569	9012	
15465	17802	7714	14167	19503	9619	
13281	21840	12195	7856	9509	7014	
13622	12315	10828	11632	8520	8736	
11473	15186	9963	7922	10160	8645	
10516	8507	9511	4080	12194	7301	
10985	9590	10984	11990	8511	4792	
5802	8395	9657	6437	13853	2644	
5730	11119	5728	10423	16233	6357	
5938	22862	15318	5389	12792	6605	
10701	8343	9711	5381	9220	3736	
7903	6656	8785	10774	10145	2650	
8864	11774	11153	9290	8835	7085	
5495	7537	4927	9233	4750	5295	
4522	18519	7880	10486	8779	6266	
9641	12511	17668	9574	13158	5743	
14959	13215	7570	7293	10631	4609	
9320	9733	14734	13906	7866	7153	
11406	8519	8725	9118	8098	6245	
12153	4192	11845	11473	2412	5242	
10545	14014	10303	16241	8416	8112	
8088	14015	10157	14661	11265	4169	
-312	4682	16268	11992	13955	5674	
9059	15505	18856	10586	9845	5212	
7243	19874	15289	11026	15433	8245	
4427	8844	9701	11854	7645	3884	
3880	16392	13860	3376	3490	7298	
-365	4991	9114	9671	1787	3555	
4598	23955	18817	5007	8361	6634	
8046	19743	9027	-739	17144	9860	
7037	14926	6451	1253	10971	8787	
7196	13816	10477	2852	8789	7193	
6234	11152	10135	5447	4055	2493	
10366	8494	5046	9395	4221	7540	
12346	15646	12897	8571	11703	5873	
10103	9910	12678	7580	15260	4704	
14511	10942	9182	11280	9358	8993	
9699	14647	15081	11720	14131	9349	
9141	4880	15582	7123	6133	8272	
12561	7959	10323	8906	10136	8496	
11577	14382	12411	8748	436	6806	
10057	14467	15091	10170	5280	5818	
7934	10490	7720	14241	13262	5396	
9050	12845	2742	11394	16192	4618	
1629	9625	9878	4258	6863	7729	
6908	5917	10411	13096	6039	7472	
13781	12695	10879	9421	4664	7420	
7914	12371	11925	5143	6624	7743	
2994	14476	7546	10828	7091	7498	
12265	15761	10183	6690	10334	7026	
7265	14667	10641	6200	11472	3271	
9741	5553	11566	4558	13379	5581	
11801	8821	8285	4849	11830	5244	
13265	12392	2082	9976	7881	4366	
13775	1829	5513	8156	8692	5217	
13787	13375	4951	8391	7502	5381	
13240	14261	11017	10534	14987	5107	
10185	15412	10308	17417	17283	2051	
9510	10321	13091	13154	11848	7914	
5529	14165	7017	13990	7059	7447	
4310	11934	13855	7629	6287	5004	
2837	12603	8276	7433	10595	6457	
7412	8915	4650	11721	10268	8217	
3986	16201	10154	12160	10593	4228	
2690	9136	20176	12217	16719	2560	
7172	19488	8490	9436	9981	8419	
8969	13269	9676	8831	1409	4653	
2356	18130	13479	10296	11146	7069	
11931	20777	5031	6703	10003	6899	
12186	14562	11993	5144	15825	4541	
11959	14296	6038	2724	17305	6603	
18698	16352	5939	4024	6638	6362	
12260	8345	7881	14943	11975	4454	
11873	8887	9886	9604	9708	5708	
9515	16532	16171	5531	10327	4106	
7305	15765	15133	10944	11680	2087	
10710	12462	16252	13798	11402	3785	
5970	14877	10504	7702	12603	4153	
5599	14979	18754	12608	13214	4883	
1805	9132	15663	8377	8712	5176	
5477	16688	12031	11909	2597	5440	
7558	15305	11603	14317	13399	7179	
7820	18601	4751	15406	14483	7381	
6662	13459	14855	16520	12536	3734	
5571	13416	4846	14996	13609	4288	
12441	3125	15165	10607	13368	7497	
11298	2436	17249	11954	8305	5152	
9869	9333	15697	8177	323	4946	
11953	12835	12858	3735	8424	4917	
